id,order_id,delivery_partner,delivery_status,delivery_distance_km,estimated_minutes,actual_minutes,delivery_charge,pickup_time,delivered_time,created_at,updated_at
18253,73051,Uber Eats,Delivered,2.62,33,46,5.23,2025-01-21 14:27:00,2025-01-21 15:03:00,2025-01-21 14:17:00,2025-01-21 15:03:00
18254,73052,Deliveroo,Delivered,1.88,46,57,4.62,2025-01-21 21:00:00,2025-01-21 21:47:00,2025-01-21 20:50:00,2025-01-21 21:47:00
18255,73058,Zomato,Delivered,3.05,27,25,7.08,2025-01-21 18:15:00,2025-01-21 18:30:00,2025-01-21 18:05:00,2025-01-21 18:30:00
18256,73071,Just Eat,Delivered,6.38,58,66,9.99,2025-01-21 19:51:00,2025-01-21 20:47:00,2025-01-21 19:41:00,2025-01-21 20:47:00
18257,73076,Just Eat,Delivered,5.97,31,27,10.09,2025-01-21 22:00:00,2025-01-21 22:17:00,2025-01-21 21:50:00,2025-01-21 22:17:00
18258,73077,Zomato,Delivered,10.66,30,31,20.58,2025-01-21 19:00:00,2025-01-21 19:21:00,2025-01-21 18:50:00,2025-01-21 19:21:00
18259,73080,In House,Delivered,6.64,25,36,9.46,2025-01-21 14:59:00,2025-01-21 15:25:00,2025-01-21 14:49:00,2025-01-21 15:25:00
18260,73084,Uber Eats,Delivered,7.48,43,47,14.63,2025-01-21 12:50:00,2025-01-21 13:27:00,2025-01-21 12:40:00,2025-01-21 13:27:00
18261,73089,Uber Eats,Delivered,1.67,21,23,3.97,2025-01-21 12:36:00,2025-01-21 12:49:00,2025-01-21 12:26:00,2025-01-21 12:49:00
18262,73092,Swiggy,Delivered,2.1,26,39,2.89,2025-01-21 21:52:00,2025-01-21 22:21:00,2025-01-21 21:42:00,2025-01-21 22:21:00
18263,73093,Zomato,Delivered,7.95,38,45,17.28,2025-01-21 14:25:00,2025-01-21 15:00:00,2025-01-21 14:15:00,2025-01-21 15:00:00
18264,73099,Just Eat,Delivered,1.65,56,65,2.47,2025-01-21 20:22:00,2025-01-21 21:17:00,2025-01-21 20:12:00,2025-01-21 21:17:00
18265,73101,In House,Delivered,9.74,41,54,18.98,2025-01-21 20:05:00,2025-01-21 20:49:00,2025-01-21 19:55:00,2025-01-21 20:49:00
18266,73105,Zomato,Delivered,2.69,51,55,3.39,2025-01-21 14:20:00,2025-01-21 15:05:00,2025-01-21 14:10:00,2025-01-21 15:05:00
18267,73106,Zomato,Delivered,3.5,58,58,7.74,2025-01-21 09:22:00,2025-01-21 10:10:00,2025-01-21 09:12:00,2025-01-21 10:10:00
18268,73108,Uber Eats,Delivered,2.67,33,47,6.21,2025-01-21 12:29:00,2025-01-21 13:06:00,2025-01-21 12:19:00,2025-01-21 13:06:00
18269,73114,Uber Eats,Delivered,5.51,54,57,12.46,2025-01-21 21:14:00,2025-01-21 22:01:00,2025-01-21 21:04:00,2025-01-21 22:01:00
18270,73116,Just Eat,Delivered,9.25,25,30,15.73,2025-01-21 20:05:00,2025-01-21 20:25:00,2025-01-21 19:55:00,2025-01-21 20:25:00
18271,73124,Zomato,Delivered,3.41,27,29,8.42,2025-01-21 13:12:00,2025-01-21 13:31:00,2025-01-21 13:02:00,2025-01-21 13:31:00
18272,73126,Uber Eats,Delivered,7.69,39,52,10.61,2025-01-21 12:59:00,2025-01-21 13:41:00,2025-01-21 12:49:00,2025-01-21 13:41:00
18273,73131,Zomato,Delivered,8.7,24,25,20.24,2025-01-21 14:14:00,2025-01-21 14:29:00,2025-01-21 14:04:00,2025-01-21 14:29:00
18274,73135,Just Eat,Delivered,8.19,33,37,11.42,2025-01-21 14:02:00,2025-01-21 14:29:00,2025-01-21 13:52:00,2025-01-21 14:29:00
18275,73136,In House,Delivered,7.31,41,39,14.03,2025-01-21 19:15:00,2025-01-21 19:44:00,2025-01-21 19:05:00,2025-01-21 19:44:00
18276,73148,Deliveroo,Delivered,2.8,38,40,3.82,2025-01-21 12:47:00,2025-01-21 13:17:00,2025-01-21 12:37:00,2025-01-21 13:17:00
18277,73150,Swiggy,Delivered,4.73,56,60,10.0,2025-01-21 12:26:00,2025-01-21 13:16:00,2025-01-21 12:16:00,2025-01-21 13:16:00
18278,73151,Just Eat,Delivered,5.5,38,44,9.18,2025-01-21 14:42:00,2025-01-21 15:16:00,2025-01-21 14:32:00,2025-01-21 15:16:00
18279,73166,Deliveroo,Delivered,7.5,20,21,17.8,2025-01-21 18:39:00,2025-01-21 18:50:00,2025-01-21 18:29:00,2025-01-21 18:50:00
18280,73167,In House,Delivered,10.36,37,42,15.73,2025-01-21 12:21:00,2025-01-21 12:53:00,2025-01-21 12:11:00,2025-01-21 12:53:00
18281,73168,Just Eat,Delivered,4.76,39,41,7.57,2025-01-21 13:20:00,2025-01-21 13:51:00,2025-01-21 13:10:00,2025-01-21 13:51:00
18282,73171,Zomato,Delivered,6.28,46,50,12.73,2025-01-21 20:39:00,2025-01-21 21:19:00,2025-01-21 20:29:00,2025-01-21 21:19:00
18283,73173,Just Eat,Delivered,6.22,32,31,14.04,2025-01-21 14:05:00,2025-01-21 14:26:00,2025-01-21 13:55:00,2025-01-21 14:26:00
18284,73174,Zomato,Delivered,7.57,44,40,11.82,2025-01-21 19:29:00,2025-01-21 19:59:00,2025-01-21 19:19:00,2025-01-21 19:59:00
18285,73177,Zomato,Delivered,2.9,47,45,6.48,2025-01-21 11:22:00,2025-01-21 11:57:00,2025-01-21 11:12:00,2025-01-21 11:57:00
18286,73178,Zomato,Delivered,2.32,49,44,3.6,2025-01-21 15:09:00,2025-01-21 15:43:00,2025-01-21 14:59:00,2025-01-21 15:43:00
18287,73185,Just Eat,Delivered,6.21,46,52,7.66,2025-01-21 14:24:00,2025-01-21 15:06:00,2025-01-21 14:14:00,2025-01-21 15:06:00
18288,73187,Swiggy,Delivered,4.1,32,41,9.91,2025-01-21 13:45:00,2025-01-21 14:16:00,2025-01-21 13:35:00,2025-01-21 14:16:00
18289,73192,Just Eat,Delivered,11.98,48,52,23.53,2025-01-21 12:28:00,2025-01-21 13:10:00,2025-01-21 12:18:00,2025-01-21 13:10:00
18290,73196,Deliveroo,Delivered,10.18,48,60,14.37,2025-01-21 13:32:00,2025-01-21 14:22:00,2025-01-21 13:22:00,2025-01-21 14:22:00
18291,73205,Uber Eats,Delivered,7.68,26,36,16.08,2025-01-21 09:59:00,2025-01-21 10:25:00,2025-01-21 09:49:00,2025-01-21 10:25:00
18292,73214,In House,Delivered,8.22,38,37,10.44,2025-01-21 11:44:00,2025-01-21 12:11:00,2025-01-21 11:34:00,2025-01-21 12:11:00
18293,73216,Deliveroo,Delivered,9.18,51,54,22.89,2025-01-21 19:06:00,2025-01-21 19:50:00,2025-01-21 18:56:00,2025-01-21 19:50:00
18294,73224,Deliveroo,Delivered,4.47,24,33,10.06,2025-01-21 13:57:00,2025-01-21 14:20:00,2025-01-21 13:47:00,2025-01-21 14:20:00
18295,73227,Uber Eats,Delivered,6.4,39,38,10.72,2025-01-21 18:47:00,2025-01-21 19:15:00,2025-01-21 18:37:00,2025-01-21 19:15:00
18296,73233,Just Eat,Delivered,8.7,25,33,14.28,2025-01-21 10:56:00,2025-01-21 11:19:00,2025-01-21 10:46:00,2025-01-21 11:19:00
18297,73236,Just Eat,Delivered,7.01,55,64,9.11,2025-01-21 21:20:00,2025-01-21 22:14:00,2025-01-21 21:10:00,2025-01-21 22:14:00
18298,73237,Deliveroo,Delivered,5.33,50,53,11.0,2025-01-21 21:47:00,2025-01-21 22:30:00,2025-01-21 21:37:00,2025-01-21 22:30:00
18299,73238,In House,Delivered,4.75,33,30,8.06,2025-01-21 18:39:00,2025-01-21 18:59:00,2025-01-21 18:29:00,2025-01-21 18:59:00
18300,73246,Deliveroo,Delivered,11.29,49,63,20.6,2025-01-21 19:54:00,2025-01-21 20:47:00,2025-01-21 19:44:00,2025-01-21 20:47:00
18301,73249,Swiggy,Delivered,9.19,56,70,18.15,2025-01-21 13:43:00,2025-01-21 14:43:00,2025-01-21 13:33:00,2025-01-21 14:43:00
18302,73252,Zomato,Delivered,4.86,41,45,6.21,2025-01-21 15:08:00,2025-01-21 15:43:00,2025-01-21 14:58:00,2025-01-21 15:43:00
18303,73253,Deliveroo,Delivered,7.06,29,37,9.85,2025-01-21 13:35:00,2025-01-21 14:02:00,2025-01-21 13:25:00,2025-01-21 14:02:00
18304,73254,Just Eat,Delivered,4.66,46,54,10.45,2025-01-21 20:28:00,2025-01-21 21:12:00,2025-01-21 20:18:00,2025-01-21 21:12:00
18305,73255,Just Eat,Delivered,8.46,20,20,16.27,2025-01-21 13:44:00,2025-01-21 13:54:00,2025-01-21 13:34:00,2025-01-21 13:54:00
18306,73256,Swiggy,Delivered,4.37,26,30,9.86,2025-01-21 20:46:00,2025-01-21 21:06:00,2025-01-21 20:36:00,2025-01-21 21:06:00
18307,73257,Deliveroo,Delivered,4.0,24,22,9.0,2025-01-21 13:32:00,2025-01-21 13:44:00,2025-01-21 13:22:00,2025-01-21 13:44:00
18308,73258,Zomato,Delivered,9.45,40,53,15.86,2025-01-21 20:48:00,2025-01-21 21:31:00,2025-01-21 20:38:00,2025-01-21 21:31:00
18309,73262,Swiggy,Delivered,11.86,53,52,15.67,2025-01-21 14:19:00,2025-01-21 15:01:00,2025-01-21 14:09:00,2025-01-21 15:01:00
18310,73265,Swiggy,Delivered,5.84,57,63,11.86,2025-01-21 18:16:00,2025-01-21 19:09:00,2025-01-21 18:06:00,2025-01-21 19:09:00
18311,73270,Deliveroo,Delivered,5.2,28,42,8.64,2025-01-21 18:37:00,2025-01-21 19:09:00,2025-01-21 18:27:00,2025-01-21 19:09:00
18312,73271,Swiggy,Delivered,5.83,33,28,10.84,2025-01-21 12:19:00,2025-01-21 12:37:00,2025-01-21 12:09:00,2025-01-21 12:37:00
18313,73272,Swiggy,Delivered,4.03,38,40,8.68,2025-01-21 10:02:00,2025-01-21 10:32:00,2025-01-21 09:52:00,2025-01-21 10:32:00
18314,73281,Deliveroo,Delivered,11.62,57,59,21.15,2025-01-21 18:57:00,2025-01-21 19:46:00,2025-01-21 18:47:00,2025-01-21 19:46:00
18315,73291,In House,Delivered,7.36,55,66,17.36,2025-01-21 19:35:00,2025-01-21 20:31:00,2025-01-21 19:25:00,2025-01-21 20:31:00
18316,73295,Zomato,Delivered,10.99,47,59,21.02,2025-01-21 14:55:00,2025-01-21 15:44:00,2025-01-21 14:45:00,2025-01-21 15:44:00
18317,73299,Just Eat,Delivered,6.65,37,50,8.83,2025-01-21 18:11:00,2025-01-21 18:51:00,2025-01-21 18:01:00,2025-01-21 18:51:00
18318,73301,Deliveroo,Delivered,6.34,43,52,13.4,2025-01-21 12:20:00,2025-01-21 13:02:00,2025-01-21 12:10:00,2025-01-21 13:02:00
18319,73310,Swiggy,Delivered,9.2,29,41,22.93,2025-01-21 20:34:00,2025-01-21 21:05:00,2025-01-21 20:24:00,2025-01-21 21:05:00
18320,73311,Swiggy,Delivered,7.12,45,47,15.18,2025-01-21 18:48:00,2025-01-21 19:25:00,2025-01-21 18:38:00,2025-01-21 19:25:00
18321,73324,In House,Delivered,9.0,25,36,15.72,2025-01-21 13:56:00,2025-01-21 14:22:00,2025-01-21 13:46:00,2025-01-21 14:22:00
18322,73329,Just Eat,Delivered,5.45,36,45,12.25,2025-01-21 13:23:00,2025-01-21 13:58:00,2025-01-21 13:13:00,2025-01-21 13:58:00
18323,73333,In House,Delivered,11.34,23,36,27.15,2025-01-21 21:09:00,2025-01-21 21:35:00,2025-01-21 20:59:00,2025-01-21 21:35:00
18324,73337,Uber Eats,Delivered,10.15,47,56,17.22,2025-01-21 14:46:00,2025-01-21 15:32:00,2025-01-21 14:36:00,2025-01-21 15:32:00
18325,73340,Uber Eats,Delivered,6.03,31,27,12.17,2025-01-21 14:53:00,2025-01-21 15:10:00,2025-01-21 14:43:00,2025-01-21 15:10:00
18326,73341,Uber Eats,Delivered,2.83,27,41,4.26,2025-01-21 19:20:00,2025-01-21 19:51:00,2025-01-21 19:10:00,2025-01-21 19:51:00
18327,73342,Swiggy,Delivered,2.77,21,18,6.19,2025-01-21 21:09:00,2025-01-21 21:17:00,2025-01-21 20:59:00,2025-01-21 21:17:00
18328,73344,Swiggy,Delivered,4.48,24,32,6.16,2025-01-21 22:07:00,2025-01-21 22:29:00,2025-01-21 21:57:00,2025-01-21 22:29:00
18329,73351,Uber Eats,Delivered,10.33,39,34,25.64,2025-01-21 18:31:00,2025-01-21 18:55:00,2025-01-21 18:21:00,2025-01-21 18:55:00
18330,73356,Zomato,Delivered,7.79,34,43,10.64,2025-01-21 18:19:00,2025-01-21 18:52:00,2025-01-21 18:09:00,2025-01-21 18:52:00
18331,73358,Swiggy,Delivered,4.34,30,34,6.06,2025-01-21 14:48:00,2025-01-21 15:12:00,2025-01-21 14:38:00,2025-01-21 15:12:00
18332,73363,Deliveroo,Delivered,3.47,42,49,8.19,2025-01-21 12:17:00,2025-01-21 12:56:00,2025-01-21 12:07:00,2025-01-21 12:56:00
18333,73374,Uber Eats,Delivered,11.39,21,26,23.23,2025-01-21 21:46:00,2025-01-21 22:02:00,2025-01-21 21:36:00,2025-01-21 22:02:00
18334,73375,Deliveroo,Delivered,7.18,32,28,8.89,2025-01-21 13:55:00,2025-01-21 14:13:00,2025-01-21 13:45:00,2025-01-21 14:13:00
18335,73383,Zomato,Delivered,7.25,31,42,11.39,2025-01-21 20:41:00,2025-01-21 21:13:00,2025-01-21 20:31:00,2025-01-21 21:13:00
18336,73386,Swiggy,Delivered,7.37,41,46,12.12,2025-01-21 21:57:00,2025-01-21 22:33:00,2025-01-21 21:47:00,2025-01-21 22:33:00
18337,73393,In House,Delivered,10.08,29,36,12.11,2025-01-21 20:12:00,2025-01-21 20:38:00,2025-01-21 20:02:00,2025-01-21 20:38:00
18338,73396,Deliveroo,Delivered,6.86,48,54,16.99,2025-01-21 14:34:00,2025-01-21 15:18:00,2025-01-21 14:24:00,2025-01-21 15:18:00
18339,73402,Uber Eats,Delivered,8.73,27,24,21.26,2025-01-21 09:46:00,2025-01-21 10:00:00,2025-01-21 09:36:00,2025-01-21 10:00:00
18340,73406,Swiggy,Delivered,6.56,37,46,12.99,2025-01-21 20:56:00,2025-01-21 21:32:00,2025-01-21 20:46:00,2025-01-21 21:32:00
18341,73410,Swiggy,Delivered,7.39,22,28,9.71,2025-01-21 18:46:00,2025-01-21 19:04:00,2025-01-21 18:36:00,2025-01-21 19:04:00
18342,73413,Swiggy,Delivered,6.72,53,64,12.5,2025-01-21 18:57:00,2025-01-21 19:51:00,2025-01-21 18:47:00,2025-01-21 19:51:00
18343,73417,Uber Eats,Delivered,6.57,24,24,14.44,2025-01-21 14:18:00,2025-01-21 14:32:00,2025-01-21 14:08:00,2025-01-21 14:32:00
18344,73419,Just Eat,Delivered,9.3,31,40,13.14,2025-01-21 21:00:00,2025-01-21 21:30:00,2025-01-21 20:50:00,2025-01-21 21:30:00
18345,73428,Just Eat,Delivered,10.96,24,27,14.66,2025-01-21 13:52:00,2025-01-21 14:09:00,2025-01-21 13:42:00,2025-01-21 14:09:00
18346,73443,Deliveroo,Delivered,7.23,22,29,11.97,2025-01-21 22:07:00,2025-01-21 22:26:00,2025-01-21 21:57:00,2025-01-21 22:26:00
18347,73451,Swiggy,Delivered,11.84,26,28,16.88,2025-01-21 20:15:00,2025-01-21 20:33:00,2025-01-21 20:05:00,2025-01-21 20:33:00
18348,73455,Swiggy,Delivered,1.97,43,42,3.81,2025-01-21 11:06:00,2025-01-21 11:38:00,2025-01-21 10:56:00,2025-01-21 11:38:00
18349,73458,Deliveroo,Delivered,7.88,53,60,13.67,2025-01-21 13:34:00,2025-01-21 14:24:00,2025-01-21 13:24:00,2025-01-21 14:24:00
18350,73460,Zomato,Delivered,2.28,58,54,3.25,2025-01-21 19:11:00,2025-01-21 19:55:00,2025-01-21 19:01:00,2025-01-21 19:55:00
18351,73463,In House,Delivered,10.32,44,56,14.38,2025-01-21 20:22:00,2025-01-21 21:08:00,2025-01-21 20:12:00,2025-01-21 21:08:00
18352,73467,Just Eat,Delivered,5.91,23,35,12.52,2025-01-21 19:18:00,2025-01-21 19:43:00,2025-01-21 19:08:00,2025-01-21 19:43:00
18353,73468,Deliveroo,Delivered,6.06,51,66,11.86,2025-01-21 22:04:00,2025-01-21 23:00:00,2025-01-21 21:54:00,2025-01-21 23:00:00
18354,73474,Zomato,Delivered,2.73,23,28,6.48,2025-01-21 10:30:00,2025-01-21 10:48:00,2025-01-21 10:20:00,2025-01-21 10:48:00
18355,73476,Uber Eats,Delivered,7.53,51,60,12.48,2025-01-21 18:33:00,2025-01-21 19:23:00,2025-01-21 18:23:00,2025-01-21 19:23:00
18356,73478,Deliveroo,Delivered,6.93,34,48,9.61,2025-01-21 12:14:00,2025-01-21 12:52:00,2025-01-21 12:04:00,2025-01-21 12:52:00
18357,73484,In House,Delivered,8.87,57,72,17.13,2025-01-21 11:05:00,2025-01-21 12:07:00,2025-01-21 10:55:00,2025-01-21 12:07:00
18358,73488,Uber Eats,Delivered,3.07,26,26,4.83,2025-01-21 10:50:00,2025-01-21 11:06:00,2025-01-21 10:40:00,2025-01-21 11:06:00
18359,73490,In House,Delivered,7.73,54,61,17.42,2025-01-21 12:48:00,2025-01-21 13:39:00,2025-01-21 12:38:00,2025-01-21 13:39:00
18360,73491,Just Eat,Delivered,1.06,36,38,1.82,2025-01-21 13:24:00,2025-01-21 13:52:00,2025-01-21 13:14:00,2025-01-21 13:52:00
18361,73497,Uber Eats,Delivered,7.56,40,50,9.26,2025-01-21 12:47:00,2025-01-21 13:27:00,2025-01-21 12:37:00,2025-01-21 13:27:00
18362,73499,Swiggy,Delivered,2.16,43,45,3.51,2025-01-21 14:35:00,2025-01-21 15:10:00,2025-01-21 14:25:00,2025-01-21 15:10:00
18363,73506,Swiggy,Delivered,2.38,24,31,5.56,2025-01-21 18:36:00,2025-01-21 18:57:00,2025-01-21 18:26:00,2025-01-21 18:57:00
18364,73509,Zomato,Delivered,2.94,27,41,6.71,2025-01-21 20:04:00,2025-01-21 20:35:00,2025-01-21 19:54:00,2025-01-21 20:35:00
18365,73511,In House,Delivered,9.46,45,42,20.66,2025-01-21 12:05:00,2025-01-21 12:37:00,2025-01-21 11:55:00,2025-01-21 12:37:00
18366,73523,Just Eat,Delivered,8.35,48,53,17.46,2025-01-21 18:37:00,2025-01-21 19:20:00,2025-01-21 18:27:00,2025-01-21 19:20:00
18367,73525,Deliveroo,Delivered,5.34,48,60,11.84,2025-01-21 19:58:00,2025-01-21 20:48:00,2025-01-21 19:48:00,2025-01-21 20:48:00
18368,73528,Uber Eats,Delivered,11.29,54,51,15.99,2025-01-21 10:50:00,2025-01-21 11:31:00,2025-01-21 10:40:00,2025-01-21 11:31:00
18369,73537,Just Eat,Delivered,4.52,57,56,10.53,2025-01-21 19:00:00,2025-01-21 19:46:00,2025-01-21 18:50:00,2025-01-21 19:46:00
18370,73546,Swiggy,Delivered,2.54,37,48,3.83,2025-01-21 13:26:00,2025-01-21 14:04:00,2025-01-21 13:16:00,2025-01-21 14:04:00
18371,73548,In House,Delivered,1.96,23,30,4.15,2025-01-21 18:39:00,2025-01-21 18:59:00,2025-01-21 18:29:00,2025-01-21 18:59:00
18372,73550,Swiggy,Delivered,7.88,22,23,18.28,2025-01-21 10:03:00,2025-01-21 10:16:00,2025-01-21 09:53:00,2025-01-21 10:16:00
18373,73553,Uber Eats,Delivered,1.9,42,51,2.83,2025-01-21 19:18:00,2025-01-21 19:59:00,2025-01-21 19:08:00,2025-01-21 19:59:00
18374,73554,Swiggy,Delivered,7.8,38,46,17.37,2025-01-21 11:50:00,2025-01-21 12:26:00,2025-01-21 11:40:00,2025-01-21 12:26:00
18375,73565,Zomato,Delivered,2.46,53,55,3.91,2025-01-21 12:33:00,2025-01-21 13:18:00,2025-01-21 12:23:00,2025-01-21 13:18:00
18376,73567,Swiggy,Delivered,10.9,25,22,25.65,2025-01-21 13:13:00,2025-01-21 13:25:00,2025-01-21 13:03:00,2025-01-21 13:25:00
18377,73574,Zomato,Delivered,1.18,45,49,1.9,2025-01-21 22:07:00,2025-01-21 22:46:00,2025-01-21 21:57:00,2025-01-21 22:46:00
18378,73575,Zomato,Delivered,4.29,58,63,7.42,2025-01-21 11:07:00,2025-01-21 12:00:00,2025-01-21 10:57:00,2025-01-21 12:00:00
18379,73577,In House,Delivered,11.39,20,18,17.01,2025-01-21 19:35:00,2025-01-21 19:43:00,2025-01-21 19:25:00,2025-01-21 19:43:00
18380,73581,Swiggy,Delivered,4.74,55,63,11.29,2025-01-21 11:41:00,2025-01-21 12:34:00,2025-01-21 11:31:00,2025-01-21 12:34:00
18381,73582,Uber Eats,Delivered,5.62,38,49,13.18,2025-01-21 14:49:00,2025-01-21 15:28:00,2025-01-21 14:39:00,2025-01-21 15:28:00
18382,73593,Zomato,Delivered,8.72,42,41,21.02,2025-01-21 18:28:00,2025-01-21 18:59:00,2025-01-21 18:18:00,2025-01-21 18:59:00
18383,73606,Swiggy,Delivered,6.98,30,34,13.04,2025-01-21 13:29:00,2025-01-21 13:53:00,2025-01-21 13:19:00,2025-01-21 13:53:00
18384,73607,Zomato,Delivered,8.0,32,31,11.93,2025-01-21 20:19:00,2025-01-21 20:40:00,2025-01-21 20:09:00,2025-01-21 20:40:00
18385,73616,Swiggy,Delivered,11.37,59,70,23.16,2025-01-21 14:46:00,2025-01-21 15:46:00,2025-01-21 14:36:00,2025-01-21 15:46:00
18386,73623,Uber Eats,Delivered,7.56,41,56,12.31,2025-01-21 12:11:00,2025-01-21 12:57:00,2025-01-21 12:01:00,2025-01-21 12:57:00
18387,73624,In House,Delivered,11.49,37,33,19.41,2025-01-21 20:31:00,2025-01-21 20:54:00,2025-01-21 20:21:00,2025-01-21 20:54:00
18388,73631,In House,Delivered,11.38,37,33,13.86,2025-01-21 11:33:00,2025-01-21 11:56:00,2025-01-21 11:23:00,2025-01-21 11:56:00
18389,73634,In House,Delivered,1.05,50,64,1.65,2025-01-21 18:46:00,2025-01-21 19:40:00,2025-01-21 18:36:00,2025-01-21 19:40:00
18390,73637,Zomato,Delivered,11.28,26,39,22.48,2025-01-21 18:37:00,2025-01-21 19:06:00,2025-01-21 18:27:00,2025-01-21 19:06:00
18391,73645,Deliveroo,Delivered,1.39,26,23,3.03,2025-01-21 13:46:00,2025-01-21 13:59:00,2025-01-21 13:36:00,2025-01-21 13:59:00
18392,73654,In House,Delivered,8.55,29,40,12.34,2025-01-21 09:15:00,2025-01-21 09:45:00,2025-01-21 09:05:00,2025-01-21 09:45:00
18393,73656,Swiggy,Delivered,1.52,42,48,3.28,2025-01-21 13:33:00,2025-01-21 14:11:00,2025-01-21 13:23:00,2025-01-21 14:11:00
18394,73657,In House,Delivered,2.27,58,71,4.66,2025-01-21 19:33:00,2025-01-21 20:34:00,2025-01-21 19:23:00,2025-01-21 20:34:00
18395,73670,In House,Delivered,8.72,34,47,21.79,2025-01-21 19:28:00,2025-01-21 20:05:00,2025-01-21 19:18:00,2025-01-21 20:05:00
18396,73674,Uber Eats,Delivered,8.45,20,34,15.4,2025-01-21 19:45:00,2025-01-21 20:09:00,2025-01-21 19:35:00,2025-01-21 20:09:00
18397,73677,Uber Eats,Delivered,11.53,59,58,16.44,2025-01-21 19:46:00,2025-01-21 20:34:00,2025-01-21 19:36:00,2025-01-21 20:34:00
18398,73678,Zomato,Delivered,10.38,41,49,13.35,2025-01-21 13:28:00,2025-01-21 14:07:00,2025-01-21 13:18:00,2025-01-21 14:07:00
18399,73680,In House,Delivered,2.1,60,73,4.1,2025-01-21 19:22:00,2025-01-21 20:25:00,2025-01-21 19:12:00,2025-01-21 20:25:00
18400,73686,Deliveroo,Delivered,4.84,30,36,11.27,2025-01-21 20:44:00,2025-01-21 21:10:00,2025-01-21 20:34:00,2025-01-21 21:10:00
18401,73687,Swiggy,Delivered,8.39,48,60,15.97,2025-01-21 10:28:00,2025-01-21 11:18:00,2025-01-21 10:18:00,2025-01-21 11:18:00
18402,73703,Zomato,Delivered,7.84,57,61,12.18,2025-01-21 18:45:00,2025-01-21 19:36:00,2025-01-21 18:35:00,2025-01-21 19:36:00
18403,73705,Uber Eats,Delivered,8.32,26,25,17.53,2025-01-21 20:46:00,2025-01-21 21:01:00,2025-01-21 20:36:00,2025-01-21 21:01:00
18404,73709,In House,Delivered,10.43,21,33,25.9,2025-01-21 14:50:00,2025-01-21 15:13:00,2025-01-21 14:40:00,2025-01-21 15:13:00
18405,73712,Uber Eats,Delivered,9.65,40,35,18.88,2025-01-21 13:48:00,2025-01-21 14:13:00,2025-01-21 13:38:00,2025-01-21 14:13:00
18406,73718,Uber Eats,Delivered,6.27,26,40,9.99,2025-01-21 20:23:00,2025-01-21 20:53:00,2025-01-21 20:13:00,2025-01-21 20:53:00
18407,73720,Deliveroo,Delivered,5.04,54,58,8.96,2025-01-21 20:05:00,2025-01-21 20:53:00,2025-01-21 19:55:00,2025-01-21 20:53:00
18408,73728,Uber Eats,Delivered,3.35,37,40,4.54,2025-01-21 19:26:00,2025-01-21 19:56:00,2025-01-21 19:16:00,2025-01-21 19:56:00
18409,73735,Zomato,Delivered,10.29,44,42,23.18,2025-01-21 21:43:00,2025-01-21 22:15:00,2025-01-21 21:33:00,2025-01-21 22:15:00
18410,73742,Uber Eats,Delivered,8.94,39,35,13.08,2025-01-21 13:08:00,2025-01-21 13:33:00,2025-01-21 12:58:00,2025-01-21 13:33:00
18411,73757,Just Eat,Delivered,2.36,31,41,4.82,2025-01-21 19:46:00,2025-01-21 20:17:00,2025-01-21 19:36:00,2025-01-21 20:17:00
18412,73758,Deliveroo,Delivered,2.99,20,34,7.21,2025-01-21 18:50:00,2025-01-21 19:14:00,2025-01-21 18:40:00,2025-01-21 19:14:00
18413,73759,In House,Delivered,5.69,30,33,6.9,2025-01-21 20:37:00,2025-01-21 21:00:00,2025-01-21 20:27:00,2025-01-21 21:00:00
18414,73760,Just Eat,Delivered,5.43,40,48,10.39,2025-01-21 13:44:00,2025-01-21 14:22:00,2025-01-21 13:34:00,2025-01-21 14:22:00
18415,73761,Just Eat,Delivered,6.06,43,48,8.52,2025-01-21 19:09:00,2025-01-21 19:47:00,2025-01-21 18:59:00,2025-01-21 19:47:00
18416,73763,Just Eat,Delivered,2.04,23,30,2.81,2025-01-21 18:33:00,2025-01-21 18:53:00,2025-01-21 18:23:00,2025-01-21 18:53:00
18417,73768,Deliveroo,Delivered,11.98,47,61,28.15,2025-01-21 21:25:00,2025-01-21 22:16:00,2025-01-21 21:15:00,2025-01-21 22:16:00
18418,73770,Zomato,Delivered,10.85,54,55,15.02,2025-01-21 14:15:00,2025-01-21 15:00:00,2025-01-21 14:05:00,2025-01-21 15:00:00
18419,73777,Uber Eats,Delivered,6.97,55,54,16.0,2025-01-21 14:52:00,2025-01-21 15:36:00,2025-01-21 14:42:00,2025-01-21 15:36:00
18420,73780,Uber Eats,Delivered,7.02,38,34,15.49,2025-01-21 20:20:00,2025-01-21 20:44:00,2025-01-21 20:10:00,2025-01-21 20:44:00
18421,73781,Deliveroo,Delivered,1.93,50,46,3.09,2025-01-21 13:09:00,2025-01-21 13:45:00,2025-01-21 12:59:00,2025-01-21 13:45:00
18422,73785,Just Eat,Delivered,4.16,20,22,9.65,2025-01-21 14:27:00,2025-01-21 14:39:00,2025-01-21 14:17:00,2025-01-21 14:39:00
18423,73786,Zomato,Delivered,2.02,23,30,2.49,2025-01-21 12:26:00,2025-01-21 12:46:00,2025-01-21 12:16:00,2025-01-21 12:46:00
18424,73790,Zomato,Delivered,5.51,31,34,8.48,2025-01-21 19:12:00,2025-01-21 19:36:00,2025-01-21 19:02:00,2025-01-21 19:36:00
