id,restaurant_id,user_id,business_date,opening_cash,cash_sales,card_sales,upi_sales,online_sales,expenses,expected_cash,actual_cash,variance,status,created_at,updated_at
1673,9,280,2025-01-27,405,19260.4,63694.88,26863.42,11130.91,4706.25,14959.15,14950.81,-8.34,Closed,2025-01-27,2025-01-27
1674,10,348,2025-01-27,511,16664.21,57998.38,24492.69,11582.61,5340.01,11835.2,11844.78,9.58,Closed,2025-01-27,2025-01-27
1675,11,356,2025-01-27,448,17130.47,61218.31,22687.42,10751.37,12767.9,4810.57,4809.13,-1.44,Closed,2025-01-27,2025-01-27
1676,12,393,2025-01-27,805,15814.91,58181.66,21594.43,13195.73,15896.62,723.29,742.16,18.87,Closed,2025-01-27,2025-01-27
1677,13,448,2025-01-27,991,17496.9,58966.94,19683.6,11537.03,7317.66,11170.24,11181.28,11.04,Closed,2025-01-27,2025-01-27
1678,14,467,2025-01-27,950,16933.39,58039.91,21206.25,13218.92,12124.21,5759.18,5775.2,16.02,Closed,2025-01-27,2025-01-27
1679,15,493,2025-01-27,978,18864.11,63795.09,22782.31,11784.99,12184.2,7657.91,7669.75,11.84,Closed,2025-01-27,2025-01-27
1680,16,529,2025-01-27,354,15962.87,58757.55,22099.86,10394.64,4707.36,11609.51,11589.77,-19.74,Closed,2025-01-27,2025-01-27
1681,17,578,2025-01-27,619,17174.76,61056.43,22580.42,13328.73,2642.71,15151.05,15132.01,-19.04,Closed,2025-01-27,2025-01-27
1682,18,597,2025-01-27,754,20947.91,60332.05,25202.7,11660.2,3337.16,18364.75,18358.61,-6.14,Closed,2025-01-27,2025-01-27
1683,19,632,2025-01-27,910,17714.37,63781.7,20276.74,11317.0,3910.7,14713.67,14728.76,15.09,Closed,2025-01-27,2025-01-27
1684,20,651,2025-01-27,543,19275.86,64527.13,21499.91,11266.45,5484.73,14334.13,14314.19,-19.94,Closed,2025-01-27,2025-01-27
1685,21,691,2025-01-27,873,18161.57,66633.91,22670.93,11851.21,4483.77,14550.8,14545.85,-4.95,Closed,2025-01-27,2025-01-27
1686,22,721,2025-01-27,955,14026.56,63434.06,19762.31,9442.77,2575.2,12406.36,12415.45,9.09,Closed,2025-01-27,2025-01-27
1687,23,783,2025-01-27,306,14554.85,55806.98,18401.41,10293.55,11050.16,3810.69,3798.9,-11.79,Closed,2025-01-27,2025-01-27
1688,24,820,2025-01-27,443,15515.01,63348.16,23572.71,13733.64,9703.66,6254.35,6251.14,-3.21,Closed,2025-01-27,2025-01-27
1689,25,844,2025-01-27,261,15837.18,58664.5,21748.12,9775.39,3774.28,12323.9,12342.8,18.9,Closed,2025-01-27,2025-01-27
1690,26,881,2025-01-27,345,17119.88,58671.3,21645.7,9469.68,855.21,16609.67,16618.14,8.47,Closed,2025-01-27,2025-01-27
1691,27,894,2025-01-27,295,16393.87,58266.5,22207.01,10127.07,8670.56,8018.31,8000.07,-18.24,Closed,2025-01-27,2025-01-27
1692,28,947,2025-01-27,437,16908.27,63176.97,23010.01,11110.84,4952.22,12393.05,12408.94,15.89,Closed,2025-01-27,2025-01-27
1693,29,959,2025-01-27,732,15123.56,61624.94,22685.2,11725.26,1433.46,14422.1,14418.62,-3.48,Closed,2025-01-27,2025-01-27
1694,30,1005,2025-01-27,581,15210.09,63105.92,21498.1,9477.97,14448.65,1342.44,1340.78,-1.66,Closed,2025-01-27,2025-01-27
1695,31,1046,2025-01-27,965,16705.78,58255.28,22489.48,10839.83,4814.11,12856.67,12840.07,-16.6,Closed,2025-01-27,2025-01-27
1696,32,1051,2025-01-27,297,16717.26,62809.86,19795.04,10144.82,15340.83,1673.43,1673.65,0.22,Closed,2025-01-27,2025-01-27
1697,33,1086,2025-01-27,852,15834.01,64163.4,24008.0,10669.19,10321.55,6364.46,6377.26,12.8,Closed,2025-01-27,2025-01-27
1698,34,1117,2025-01-27,276,16436.96,59388.32,22262.14,11251.04,13940.98,2771.98,2775.66,3.68,Closed,2025-01-27,2025-01-27
1699,35,1156,2025-01-27,263,15204.35,60043.7,21065.9,10826.29,6660.6,8806.75,8804.15,-2.6,Closed,2025-01-27,2025-01-27
1700,36,1196,2025-01-27,333,17637.79,62900.71,23687.49,12306.72,2528.77,15442.02,15431.49,-10.53,Closed,2025-01-27,2025-01-27
1701,37,1229,2025-01-27,467,17699.8,59760.69,20797.38,11561.95,15870.84,2295.96,2310.0,14.04,Closed,2025-01-27,2025-01-27
1702,38,1277,2025-01-27,602,17515.23,61236.51,22713.85,11517.22,6001.39,12115.84,12123.87,8.03,Closed,2025-01-27,2025-01-27
1703,39,1289,2025-01-27,953,15838.78,60521.49,21794.24,10062.61,8088.84,8702.94,8695.99,-6.95,Closed,2025-01-27,2025-01-27
1704,40,1349,2025-01-27,663,17604.97,64921.92,24604.24,11837.27,7978.82,10289.15,10280.03,-9.12,Closed,2025-01-27,2025-01-27
1705,41,1363,2025-01-27,276,18482.56,63228.99,21966.22,9999.95,5534.28,13224.28,13242.02,17.74,Closed,2025-01-27,2025-01-27
1706,42,1404,2025-01-27,339,16916.8,63831.72,23614.14,9074.86,3722.38,13533.42,13544.62,11.2,Closed,2025-01-27,2025-01-27
1707,43,1451,2025-01-27,798,16575.68,58318.95,20972.7,11090.11,4968.63,12405.05,12389.41,-15.64,Closed,2025-01-27,2025-01-27
1708,44,1464,2025-01-27,308,16392.93,63354.41,21778.52,10886.65,7925.72,8775.21,8761.78,-13.43,Closed,2025-01-27,2025-01-27
1709,45,1513,2025-01-27,677,15987.33,61951.56,21940.59,11067.3,3944.71,12719.62,12712.18,-7.44,Closed,2025-01-27,2025-01-27
1710,46,1541,2025-01-27,323,18378.62,59163.53,19042.3,11407.28,11027.89,7673.73,7675.17,1.44,Closed,2025-01-27,2025-01-27
1711,47,1576,2025-01-27,988,16189.06,61226.11,20501.23,11431.22,3641.65,13535.41,13523.72,-11.69,Closed,2025-01-27,2025-01-27
1712,48,1596,2025-01-27,515,14421.4,57416.83,23610.34,11230.05,10654.7,4281.7,4280.23,-1.47,Closed,2025-01-27,2025-01-27
1713,49,1633,2025-01-27,322,16386.5,59132.91,20401.33,10243.51,1287.38,15421.12,15404.74,-16.38,Closed,2025-01-27,2025-01-27
1714,50,1681,2025-01-27,902,17402.36,63307.09,21412.77,11561.73,1001.75,17302.61,17294.78,-7.83,Closed,2025-01-27,2025-01-27
1715,51,1714,2025-01-27,921,15301.31,57680.34,19884.75,9031.61,13317.05,2905.26,2913.14,7.88,Closed,2025-01-27,2025-01-27
1716,52,1736,2025-01-27,241,17796.71,56657.9,22147.4,9876.52,5199.7,12838.01,12826.61,-11.4,Closed,2025-01-27,2025-01-27
1717,53,1775,2025-01-27,535,16889.91,64338.4,22737.52,12432.41,17842.45,-417.54,-431.61,-14.07,Closed,2025-01-27,2025-01-27
1718,54,1803,2025-01-27,928,17952.4,63434.21,23421.87,10168.12,18291.77,588.63,578.56,-10.07,Closed,2025-01-27,2025-01-27
1719,55,1836,2025-01-27,564,15182.22,58670.06,25674.65,12304.88,369.42,15376.8,15372.65,-4.15,Closed,2025-01-27,2025-01-27
1720,56,1874,2025-01-27,250,15978.17,58262.3,23081.03,11792.12,18967.72,-2739.55,-2732.46,7.09,Closed,2025-01-27,2025-01-27
1721,57,1911,2025-01-27,466,14897.37,63717.27,20569.35,11977.61,1508.58,13854.79,13867.59,12.8,Closed,2025-01-27,2025-01-27
1722,58,1967,2025-01-27,378,16340.96,62590.15,22276.16,11176.86,3618.78,13100.18,13081.42,-18.76,Closed,2025-01-27,2025-01-27
1723,59,1998,2025-01-27,614,17597.23,62843.65,25393.4,10507.0,11835.81,6375.42,6389.6,14.18,Closed,2025-01-27,2025-01-27
1724,60,2029,2025-01-27,769,16924.41,64335.1,23101.6,12313.25,2926.73,14766.68,14776.6,9.92,Closed,2025-01-27,2025-01-27
1725,61,2060,2025-01-27,455,18835.75,61638.58,23285.7,12265.6,7746.22,11544.53,11528.32,-16.21,Closed,2025-01-27,2025-01-27
1726,62,2099,2025-01-27,304,17623.89,62755.01,22563.22,12657.56,4739.88,13188.01,13200.17,12.16,Closed,2025-01-27,2025-01-27
1727,63,2135,2025-01-27,343,16800.89,65662.0,22059.6,11315.75,10082.77,7061.12,7045.98,-15.14,Closed,2025-01-27,2025-01-27
1728,64,2179,2025-01-27,263,15281.03,60484.14,23372.15,10040.41,11121.8,4422.23,4435.44,13.21,Closed,2025-01-27,2025-01-27
1729,1,27,2025-01-28,427,19243.13,63113.22,22259.15,11546.48,8402.61,11267.52,11252.75,-14.77,Closed,2025-01-28,2025-01-28
1730,2,64,2025-01-28,610,17159.78,59975.27,19466.13,11583.39,12666.95,5102.83,5097.72,-5.11,Closed,2025-01-28,2025-01-28
1731,3,92,2025-01-28,845,17524.92,64148.04,21967.22,11634.25,5844.83,12525.09,12542.59,17.5,Closed,2025-01-28,2025-01-28
1732,4,124,2025-01-28,286,18799.89,62075.86,21470.89,12322.86,9989.76,9096.13,9099.42,3.29,Closed,2025-01-28,2025-01-28
1733,5,141,2025-01-28,465,17724.3,66957.25,22346.04,11067.79,5825.72,12363.58,12380.28,16.7,Closed,2025-01-28,2025-01-28
1734,6,196,2025-01-28,276,16451.69,65076.75,26335.18,12052.16,14999.2,1728.49,1709.36,-19.13,Closed,2025-01-28,2025-01-28
1735,7,216,2025-01-28,266,16036.36,60924.08,20225.87,12493.74,7083.58,9218.78,9206.69,-12.09,Closed,2025-01-28,2025-01-28
1736,8,277,2025-01-28,861,17234.53,63667.2,22454.02,11505.62,2112.29,15983.24,15980.98,-2.26,Closed,2025-01-28,2025-01-28
1737,9,280,2025-01-28,331,19260.4,63694.88,26863.42,11130.91,6859.42,12731.98,12715.66,-16.32,Closed,2025-01-28,2025-01-28
1738,10,325,2025-01-28,539,16664.21,57998.38,24492.69,11582.61,11973.73,5229.48,5214.38,-15.1,Closed,2025-01-28,2025-01-28
1739,11,359,2025-01-28,672,17130.47,61218.31,22687.42,10751.37,1957.68,15844.79,15826.82,-17.97,Closed,2025-01-28,2025-01-28
1740,12,412,2025-01-28,787,15814.91,58181.66,21594.43,13195.73,2246.71,14355.2,14352.53,-2.67,Closed,2025-01-28,2025-01-28
1741,13,431,2025-01-28,941,17496.9,58966.94,19683.6,11537.03,10742.9,7695.0,7690.8,-4.2,Closed,2025-01-28,2025-01-28
1742,14,488,2025-01-28,230,16933.39,58039.91,21206.25,13218.92,1452.29,15711.1,15706.41,-4.69,Closed,2025-01-28,2025-01-28
1743,15,522,2025-01-28,636,18864.11,63795.09,22782.31,11784.99,7547.51,11952.6,11939.51,-13.09,Closed,2025-01-28,2025-01-28
1744,16,546,2025-01-28,419,15962.87,58757.55,22099.86,10394.64,10576.93,5804.94,5821.27,16.33,Closed,2025-01-28,2025-01-28
1745,17,573,2025-01-28,481,17174.76,61056.43,22580.42,13328.73,3004.61,14651.15,14642.34,-8.81,Closed,2025-01-28,2025-01-28
1746,18,592,2025-01-28,352,20947.91,60332.05,25202.7,11660.2,2468.19,18831.72,18813.11,-18.61,Closed,2025-01-28,2025-01-28
1747,19,614,2025-01-28,834,17714.37,63781.7,20276.74,11317.0,3567.21,14981.16,14985.84,4.68,Closed,2025-01-28,2025-01-28
1748,20,663,2025-01-28,862,19275.86,64527.13,21499.91,11266.45,10621.84,9516.02,9507.82,-8.2,Closed,2025-01-28,2025-01-28
1749,21,707,2025-01-28,621,18161.57,66633.91,22670.93,11851.21,7487.74,11294.83,11310.14,15.31,Closed,2025-01-28,2025-01-28
1750,22,720,2025-01-28,690,14026.56,63434.06,19762.31,9442.77,2209.12,12507.44,12489.88,-17.56,Closed,2025-01-28,2025-01-28
1751,23,765,2025-01-28,486,14554.85,55806.98,18401.41,10293.55,5688.6,9352.25,9347.57,-4.68,Closed,2025-01-28,2025-01-28
1752,24,819,2025-01-28,629,15515.01,63348.16,23572.71,13733.64,7160.52,8983.49,8971.47,-12.02,Closed,2025-01-28,2025-01-28
1753,25,856,2025-01-28,738,15837.18,58664.5,21748.12,9775.39,16073.74,501.44,491.41,-10.03,Closed,2025-01-28,2025-01-28
1754,26,886,2025-01-28,756,17119.88,58671.3,21645.7,9469.68,11611.47,6264.41,6276.2,11.79,Closed,2025-01-28,2025-01-28
1755,27,913,2025-01-28,591,16393.87,58266.5,22207.01,10127.07,3792.4,13192.47,13203.75,11.28,Closed,2025-01-28,2025-01-28
1756,28,942,2025-01-28,567,16908.27,63176.97,23010.01,11110.84,2941.62,14533.65,14532.84,-0.81,Closed,2025-01-28,2025-01-28
1757,29,965,2025-01-28,1000,15123.56,61624.94,22685.2,11725.26,1495.99,14627.57,14626.96,-0.61,Closed,2025-01-28,2025-01-28
1758,30,991,2025-01-28,779,15210.09,63105.92,21498.1,9477.97,7105.37,8883.72,8883.82,0.1,Closed,2025-01-28,2025-01-28
1759,31,1024,2025-01-28,597,16705.78,58255.28,22489.48,10839.83,16893.53,409.25,400.07,-9.18,Closed,2025-01-28,2025-01-28
1760,32,1050,2025-01-28,226,16717.26,62809.86,19795.04,10144.82,12787.51,4155.75,4148.51,-7.24,Closed,2025-01-28,2025-01-28
1761,33,1089,2025-01-28,424,15834.01,64163.4,24008.0,10669.19,4717.98,11540.03,11521.2,-18.83,Closed,2025-01-28,2025-01-28
1762,34,1137,2025-01-28,997,16436.96,59388.32,22262.14,11251.04,15684.1,1749.86,1741.1,-8.76,Closed,2025-01-28,2025-01-28
1763,35,1169,2025-01-28,683,15204.35,60043.7,21065.9,10826.29,15064.76,822.59,823.77,1.18,Closed,2025-01-28,2025-01-28
1764,36,1191,2025-01-28,985,17637.79,62900.71,23687.49,12306.72,6354.99,12267.8,12271.16,3.36,Closed,2025-01-28,2025-01-28
1765,37,1234,2025-01-28,438,17699.8,59760.69,20797.38,11561.95,12928.11,5209.69,5228.65,18.96,Closed,2025-01-28,2025-01-28
1766,38,1267,2025-01-28,302,17515.23,61236.51,22713.85,11517.22,8484.27,9332.96,9322.87,-10.09,Closed,2025-01-28,2025-01-28
1767,39,1300,2025-01-28,446,15838.78,60521.49,21794.24,10062.61,3214.65,13070.13,13060.79,-9.34,Closed,2025-01-28,2025-01-28
1768,40,1334,2025-01-28,954,17604.97,64921.92,24604.24,11837.27,11582.86,6976.11,6958.35,-17.76,Closed,2025-01-28,2025-01-28
1769,41,1357,2025-01-28,424,18482.56,63228.99,21966.22,9999.95,6524.81,12381.75,12384.78,3.03,Closed,2025-01-28,2025-01-28
1770,42,1384,2025-01-28,597,16916.8,63831.72,23614.14,9074.86,1684.58,15829.22,15823.41,-5.81,Closed,2025-01-28,2025-01-28
1771,43,1427,2025-01-28,377,16575.68,58318.95,20972.7,11090.11,22228.24,-5275.56,-5288.52,-12.96,Closed,2025-01-28,2025-01-28
1772,44,1478,2025-01-28,806,16392.93,63354.41,21778.52,10886.65,6702.86,10496.07,10488.79,-7.28,Closed,2025-01-28,2025-01-28
1773,45,1502,2025-01-28,955,15987.33,61951.56,21940.59,11067.3,4086.61,12855.72,12863.63,7.91,Closed,2025-01-28,2025-01-28
1774,46,1529,2025-01-28,805,18378.62,59163.53,19042.3,11407.28,3362.69,15820.93,15802.06,-18.87,Closed,2025-01-28,2025-01-28
1775,47,1548,2025-01-28,917,16189.06,61226.11,20501.23,11431.22,3858.36,13247.7,13241.77,-5.93,Closed,2025-01-28,2025-01-28
1776,48,1608,2025-01-28,781,14421.4,57416.83,23610.34,11230.05,12468.23,2734.17,2736.71,2.54,Closed,2025-01-28,2025-01-28
1777,49,1649,2025-01-28,776,16386.5,59132.91,20401.33,10243.51,2935.77,14226.73,14244.66,17.93,Closed,2025-01-28,2025-01-28
1778,50,1674,2025-01-28,704,17402.36,63307.09,21412.77,11561.73,5574.58,12531.78,12533.46,1.68,Closed,2025-01-28,2025-01-28
1779,51,1687,2025-01-28,379,15301.31,57680.34,19884.75,9031.61,5242.05,10438.26,10437.88,-0.38,Closed,2025-01-28,2025-01-28
1780,52,1741,2025-01-28,292,17796.71,56657.9,22147.4,9876.52,12001.74,6086.97,6069.22,-17.75,Closed,2025-01-28,2025-01-28
1781,53,1775,2025-01-28,816,16889.91,64338.4,22737.52,12432.41,10219.95,7485.96,7474.71,-11.25,Closed,2025-01-28,2025-01-28
1782,54,1810,2025-01-28,739,17952.4,63434.21,23421.87,10168.12,7134.53,11556.87,11555.99,-0.88,Closed,2025-01-28,2025-01-28
1783,55,1850,2025-01-28,539,15182.22,58670.06,25674.65,12304.88,2973.18,12748.04,12764.76,16.72,Closed,2025-01-28,2025-01-28
1784,56,1891,2025-01-28,406,15978.17,58262.3,23081.03,11792.12,1814.67,14569.5,14581.76,12.26,Closed,2025-01-28,2025-01-28
1785,57,1930,2025-01-28,548,14897.37,63717.27,20569.35,11977.61,5401.77,10043.6,10052.28,8.68,Closed,2025-01-28,2025-01-28
1786,58,1970,2025-01-28,531,16340.96,62590.15,22276.16,11176.86,1630.56,15241.4,15223.78,-17.62,Closed,2025-01-28,2025-01-28
1787,59,1979,2025-01-28,351,17597.23,62843.65,25393.4,10507.0,1951.01,15997.22,16000.68,3.46,Closed,2025-01-28,2025-01-28
1788,60,2028,2025-01-28,345,16924.41,64335.1,23101.6,12313.25,4146.51,13122.9,13133.87,10.97,Closed,2025-01-28,2025-01-28
1789,61,2059,2025-01-28,738,18835.75,61638.58,23285.7,12265.6,10977.13,8596.62,8611.05,14.43,Closed,2025-01-28,2025-01-28
1790,62,2115,2025-01-28,274,17623.89,62755.01,22563.22,12657.56,6341.38,11556.51,11551.45,-5.06,Closed,2025-01-28,2025-01-28
1791,63,2134,2025-01-28,878,16800.89,65662.0,22059.6,11315.75,4131.69,13547.2,13543.02,-4.18,Closed,2025-01-28,2025-01-28
1792,64,2160,2025-01-28,303,15281.03,60484.14,23372.15,10040.41,17225.47,-1641.44,-1647.98,-6.54,Closed,2025-01-28,2025-01-28
1793,1,19,2025-01-29,530,19243.13,63113.22,22259.15,11546.48,4216.67,15556.46,15541.92,-14.54,Closed,2025-01-29,2025-01-29
1794,2,58,2025-01-29,361,17159.78,59975.27,19466.13,11583.39,6075.47,11445.31,11454.6,9.29,Closed,2025-01-29,2025-01-29
1795,3,68,2025-01-29,647,17524.92,64148.04,21967.22,11634.25,2614.68,15557.24,15568.91,11.67,Closed,2025-01-29,2025-01-29
1796,4,126,2025-01-29,698,18799.89,62075.86,21470.89,12322.86,11951.03,7546.86,7552.83,5.97,Closed,2025-01-29,2025-01-29
1797,5,150,2025-01-29,378,17724.3,66957.25,22346.04,11067.79,10168.88,7933.42,7941.71,8.29,Closed,2025-01-29,2025-01-29
1798,6,184,2025-01-29,775,16451.69,65076.75,26335.18,12052.16,13764.3,3462.39,3470.13,7.74,Closed,2025-01-29,2025-01-29
1799,7,223,2025-01-29,828,16036.36,60924.08,20225.87,12493.74,8428.23,8436.13,8447.61,11.48,Closed,2025-01-29,2025-01-29
1800,8,242,2025-01-29,428,17234.53,63667.2,22454.02,11505.62,2185.36,15477.17,15483.79,6.62,Closed,2025-01-29,2025-01-29
1801,9,304,2025-01-29,379,19260.4,63694.88,26863.42,11130.91,14435.07,5204.33,5199.47,-4.86,Closed,2025-01-29,2025-01-29
1802,10,323,2025-01-29,951,16664.21,57998.38,24492.69,11582.61,14487.49,3127.72,3135.26,7.54,Closed,2025-01-29,2025-01-29
1803,11,368,2025-01-29,330,17130.47,61218.31,22687.42,10751.37,20788.08,-3327.61,-3340.5,-12.89,Closed,2025-01-29,2025-01-29
1804,12,398,2025-01-29,201,15814.91,58181.66,21594.43,13195.73,5841.19,10174.72,10192.67,17.95,Closed,2025-01-29,2025-01-29
1805,13,442,2025-01-29,786,17496.9,58966.94,19683.6,11537.03,14632.09,3650.81,3646.47,-4.34,Closed,2025-01-29,2025-01-29
1806,14,479,2025-01-29,989,16933.39,58039.91,21206.25,13218.92,11158.34,6764.05,6782.66,18.61,Closed,2025-01-29,2025-01-29
1807,15,491,2025-01-29,233,18864.11,63795.09,22782.31,11784.99,9826.14,9270.97,9258.25,-12.72,Closed,2025-01-29,2025-01-29
1808,16,534,2025-01-29,525,15962.87,58757.55,22099.86,10394.64,12238.69,4249.18,4266.02,16.84,Closed,2025-01-29,2025-01-29
1809,17,554,2025-01-29,826,17174.76,61056.43,22580.42,13328.73,14363.04,3637.72,3626.56,-11.16,Closed,2025-01-29,2025-01-29
1810,18,613,2025-01-29,779,20947.91,60332.05,25202.7,11660.2,12946.53,8780.38,8764.54,-15.84,Closed,2025-01-29,2025-01-29
1811,19,619,2025-01-29,708,17714.37,63781.7,20276.74,11317.0,5916.2,12506.17,12491.8,-14.37,Closed,2025-01-29,2025-01-29
1812,20,654,2025-01-29,963,19275.86,64527.13,21499.91,11266.45,23987.07,-3748.21,-3765.1,-16.89,Closed,2025-01-29,2025-01-29
1813,21,705,2025-01-29,555,18161.57,66633.91,22670.93,11851.21,9717.7,8998.87,9018.17,19.3,Closed,2025-01-29,2025-01-29
1814,22,739,2025-01-29,371,14026.56,63434.06,19762.31,9442.77,5431.45,8966.11,8971.56,5.45,Closed,2025-01-29,2025-01-29
1815,23,769,2025-01-29,290,14554.85,55806.98,18401.41,10293.55,6978.12,7866.73,7879.6,12.87,Closed,2025-01-29,2025-01-29
1816,24,821,2025-01-29,886,15515.01,63348.16,23572.71,13733.64,4469.89,11931.12,11936.68,5.56,Closed,2025-01-29,2025-01-29
1817,25,825,2025-01-29,543,15837.18,58664.5,21748.12,9775.39,2287.42,14092.76,14090.63,-2.13,Closed,2025-01-29,2025-01-29
1818,26,887,2025-01-29,471,17119.88,58671.3,21645.7,9469.68,19469.98,-1879.1,-1890.71,-11.61,Closed,2025-01-29,2025-01-29
1819,27,898,2025-01-29,909,16393.87,58266.5,22207.01,10127.07,8693.35,8609.52,8592.23,-17.29,Closed,2025-01-29,2025-01-29
1820,28,929,2025-01-29,462,16908.27,63176.97,23010.01,11110.84,17122.45,247.82,259.3,11.48,Closed,2025-01-29,2025-01-29
1821,29,980,2025-01-29,937,15123.56,61624.94,22685.2,11725.26,5116.75,10943.81,10923.86,-19.95,Closed,2025-01-29,2025-01-29
1822,30,990,2025-01-29,595,15210.09,63105.92,21498.1,9477.97,8395.41,7409.68,7407.21,-2.47,Closed,2025-01-29,2025-01-29
1823,31,1027,2025-01-29,629,16705.78,58255.28,22489.48,10839.83,19270.12,-1935.34,-1916.58,18.76,Closed,2025-01-29,2025-01-29
1824,32,1052,2025-01-29,623,16717.26,62809.86,19795.04,10144.82,15731.28,1608.98,1608.7,-0.28,Closed,2025-01-29,2025-01-29
1825,33,1103,2025-01-29,587,15834.01,64163.4,24008.0,10669.19,17850.73,-1429.72,-1435.67,-5.95,Closed,2025-01-29,2025-01-29
1826,34,1129,2025-01-29,584,16436.96,59388.32,22262.14,11251.04,14817.93,2203.03,2187.09,-15.94,Closed,2025-01-29,2025-01-29
1827,35,1166,2025-01-29,690,15204.35,60043.7,21065.9,10826.29,11312.32,4582.03,4593.58,11.55,Closed,2025-01-29,2025-01-29
1828,36,1186,2025-01-29,791,17637.79,62900.71,23687.49,12306.72,9699.75,8729.04,8735.08,6.04,Closed,2025-01-29,2025-01-29
1829,37,1251,2025-01-29,903,17699.8,59760.69,20797.38,11561.95,1888.49,16714.31,16703.33,-10.98,Closed,2025-01-29,2025-01-29
1830,38,1269,2025-01-29,662,17515.23,61236.51,22713.85,11517.22,11133.78,7043.45,7026.4,-17.05,Closed,2025-01-29,2025-01-29
1831,39,1308,2025-01-29,234,15838.78,60521.49,21794.24,10062.61,3182.13,12890.65,12882.45,-8.2,Closed,2025-01-29,2025-01-29
1832,40,1338,2025-01-29,526,17604.97,64921.92,24604.24,11837.27,10009.37,8121.6,8112.05,-9.55,Closed,2025-01-29,2025-01-29
1833,41,1359,2025-01-29,307,18482.56,63228.99,21966.22,9999.95,1414.6,17374.96,17357.93,-17.03,Closed,2025-01-29,2025-01-29
1834,42,1401,2025-01-29,374,16916.8,63831.72,23614.14,9074.86,6312.7,10978.1,10993.62,15.52,Closed,2025-01-29,2025-01-29
1835,43,1447,2025-01-29,364,16575.68,58318.95,20972.7,11090.11,6038.74,10900.94,10910.22,9.28,Closed,2025-01-29,2025-01-29
1836,44,1464,2025-01-29,760,16392.93,63354.41,21778.52,10886.65,13310.76,3842.17,3859.84,17.67,Closed,2025-01-29,2025-01-29
1837,45,1511,2025-01-29,295,15987.33,61951.56,21940.59,11067.3,1711.29,14571.04,14564.56,-6.48,Closed,2025-01-29,2025-01-29
1838,46,1522,2025-01-29,828,18378.62,59163.53,19042.3,11407.28,4889.45,14317.17,14332.9,15.73,Closed,2025-01-29,2025-01-29
1839,47,1549,2025-01-29,921,16189.06,61226.11,20501.23,11431.22,18340.15,-1230.09,-1248.85,-18.76,Closed,2025-01-29,2025-01-29
1840,48,1586,2025-01-29,869,14421.4,57416.83,23610.34,11230.05,2867.71,12422.69,12409.29,-13.4,Closed,2025-01-29,2025-01-29
1841,49,1641,2025-01-29,644,16386.5,59132.91,20401.33,10243.51,4667.3,12363.2,12349.48,-13.72,Closed,2025-01-29,2025-01-29
1842,50,1655,2025-01-29,303,17402.36,63307.09,21412.77,11561.73,17875.86,-170.5,-177.26,-6.76,Closed,2025-01-29,2025-01-29
1843,51,1708,2025-01-29,394,15301.31,57680.34,19884.75,9031.61,14142.88,1552.43,1548.8,-3.63,Closed,2025-01-29,2025-01-29
1844,52,1758,2025-01-29,767,17796.71,56657.9,22147.4,9876.52,4334.71,14229.0,14237.88,8.88,Closed,2025-01-29,2025-01-29
1845,53,1784,2025-01-29,947,16889.91,64338.4,22737.52,12432.41,17908.5,-71.59,-69.98,1.61,Closed,2025-01-29,2025-01-29
1846,54,1819,2025-01-29,876,17952.4,63434.21,23421.87,10168.12,10984.45,7843.95,7835.21,-8.74,Closed,2025-01-29,2025-01-29
1847,55,1862,2025-01-29,443,15182.22,58670.06,25674.65,12304.88,10750.19,4875.03,4858.87,-16.16,Closed,2025-01-29,2025-01-29
1848,56,1891,2025-01-29,602,15978.17,58262.3,23081.03,11792.12,972.25,15607.92,15610.79,2.87,Closed,2025-01-29,2025-01-29
1849,57,1925,2025-01-29,702,14897.37,63717.27,20569.35,11977.61,16067.94,-468.57,-482.43,-13.86,Closed,2025-01-29,2025-01-29
1850,58,1962,2025-01-29,569,16340.96,62590.15,22276.16,11176.86,3546.79,13363.17,13343.32,-19.85,Closed,2025-01-29,2025-01-29
1851,59,1998,2025-01-29,289,17597.23,62843.65,25393.4,10507.0,817.42,17068.81,17060.59,-8.22,Closed,2025-01-29,2025-01-29
