id,cashup_id,note,created_by,created_at
3637,1781,Closing completed without issues.,1775,2026-06-18 13:25:23.341912
3638,1782,Customer refund processed.,1810,2026-06-18 13:25:23.341912
3639,1782,Customer refund processed.,1810,2026-06-18 13:25:23.341912
3640,1782,Daily reconciliation completed.,1810,2026-06-18 13:25:23.341912
3641,1783,Variance investigated.,1850,2026-06-18 13:25:23.341912
3642,1784,Minor cash variance observed.,1891,2026-06-18 13:25:23.341912
3643,1785,Variance investigated.,1930,2026-06-18 13:25:23.341912
3644,1786,Variance investigated.,1970,2026-06-18 13:25:23.341912
3645,1786,Daily reconciliation completed.,1970,2026-06-18 13:25:23.341912
3646,1787,Closing completed without issues.,1979,2026-06-18 13:25:23.341912
3647,1787,Cash deposited to bank.,1979,2026-06-18 13:25:23.341912
3648,1788,Daily reconciliation completed.,2028,2026-06-18 13:25:23.341912
3649,1789,Additional float added.,2059,2026-06-18 13:25:23.341912
3650,1790,Daily reconciliation completed.,2115,2026-06-18 13:25:23.341912
3651,1790,Cash verified successfully.,2115,2026-06-18 13:25:23.341912
3652,1791,Manager approved closing balance.,2134,2026-06-18 13:25:23.341912
3653,1791,Customer refund processed.,2134,2026-06-18 13:25:23.341912
3654,1792,Minor cash variance observed.,2160,2026-06-18 13:25:23.341912
3655,1792,Variance investigated.,2160,2026-06-18 13:25:23.341912
3656,1792,Minor cash variance observed.,2160,2026-06-18 13:25:23.341912
3657,1793,Cash deposited to bank.,19,2026-06-18 13:25:23.341912
3658,1793,Closing completed without issues.,19,2026-06-18 13:25:23.341912
3659,1793,Minor cash variance observed.,19,2026-06-18 13:25:23.341912
3660,1794,Cash deposited to bank.,58,2026-06-18 13:25:23.341912
3661,1794,Variance investigated.,58,2026-06-18 13:25:23.341912
3662,1794,Daily reconciliation completed.,58,2026-06-18 13:25:23.341912
3663,1795,Additional float added.,68,2026-06-18 13:25:23.341912
3664,1795,Customer refund processed.,68,2026-06-18 13:25:23.341912
3665,1796,Additional float added.,126,2026-06-18 13:25:23.341912
3666,1796,PDQ totals reconciled.,126,2026-06-18 13:25:23.341912
3667,1796,Closing completed without issues.,126,2026-06-18 13:25:23.341912
3668,1797,Additional float added.,150,2026-06-18 13:25:23.341912
3669,1797,Daily reconciliation completed.,150,2026-06-18 13:25:23.341912
3670,1798,Additional float added.,184,2026-06-18 13:25:23.341912
3671,1799,Cash deposited to bank.,223,2026-06-18 13:25:23.341912
3672,1800,Customer refund processed.,242,2026-06-18 13:25:23.341912
3673,1801,PDQ totals reconciled.,304,2026-06-18 13:25:23.341912
3674,1801,PDQ totals reconciled.,304,2026-06-18 13:25:23.341912
3675,1801,Closing completed without issues.,304,2026-06-18 13:25:23.341912
3676,1802,Closing completed without issues.,323,2026-06-18 13:25:23.341912
3677,1802,Variance investigated.,323,2026-06-18 13:25:23.341912
3678,1803,Cash verified successfully.,368,2026-06-18 13:25:23.341912
3679,1803,Cash deposited to bank.,368,2026-06-18 13:25:23.341912
3680,1803,PDQ totals reconciled.,368,2026-06-18 13:25:23.341912
3681,1804,Minor cash variance observed.,398,2026-06-18 13:25:23.341912
3682,1804,Customer refund processed.,398,2026-06-18 13:25:23.341912
3683,1805,Closing completed without issues.,442,2026-06-18 13:25:23.341912
3684,1805,Minor cash variance observed.,442,2026-06-18 13:25:23.341912
3685,1805,Variance investigated.,442,2026-06-18 13:25:23.341912
3686,1806,Additional float added.,479,2026-06-18 13:25:23.341912
3687,1807,Closing completed without issues.,491,2026-06-18 13:25:23.341912
3688,1807,PDQ totals reconciled.,491,2026-06-18 13:25:23.341912
3689,1808,Cash deposited to bank.,534,2026-06-18 13:25:23.341912
3690,1808,Manager approved closing balance.,534,2026-06-18 13:25:23.341912
3691,1808,PDQ totals reconciled.,534,2026-06-18 13:25:23.341912
3692,1809,PDQ totals reconciled.,554,2026-06-18 13:25:23.341912
3693,1809,PDQ totals reconciled.,554,2026-06-18 13:25:23.341912
3694,1810,PDQ totals reconciled.,613,2026-06-18 13:25:23.341912
3695,1810,Cash deposited to bank.,613,2026-06-18 13:25:23.341912
3696,1810,PDQ totals reconciled.,613,2026-06-18 13:25:23.341912
3697,1811,PDQ totals reconciled.,619,2026-06-18 13:25:23.341912
3698,1812,Daily reconciliation completed.,654,2026-06-18 13:25:23.341912
3699,1813,Manager approved closing balance.,705,2026-06-18 13:25:23.341912
3700,1813,Minor cash variance observed.,705,2026-06-18 13:25:23.341912
3701,1814,Minor cash variance observed.,739,2026-06-18 13:25:23.341912
3702,1815,Additional float added.,769,2026-06-18 13:25:23.341912
3703,1815,Daily reconciliation completed.,769,2026-06-18 13:25:23.341912
3704,1815,Cash verified successfully.,769,2026-06-18 13:25:23.341912
3705,1816,Cash verified successfully.,821,2026-06-18 13:25:23.341912
3706,1816,Additional float added.,821,2026-06-18 13:25:23.341912
3707,1816,Closing completed without issues.,821,2026-06-18 13:25:23.341912
3708,1817,Closing completed without issues.,825,2026-06-18 13:25:23.341912
3709,1817,Additional float added.,825,2026-06-18 13:25:23.341912
3710,1817,Daily reconciliation completed.,825,2026-06-18 13:25:23.341912
3711,1818,Additional float added.,887,2026-06-18 13:25:23.341912
3712,1818,Manager approved closing balance.,887,2026-06-18 13:25:23.341912
3713,1819,Cash deposited to bank.,898,2026-06-18 13:25:23.341912
3714,1819,Customer refund processed.,898,2026-06-18 13:25:23.341912
3715,1819,PDQ totals reconciled.,898,2026-06-18 13:25:23.341912
3716,1820,Manager approved closing balance.,929,2026-06-18 13:25:23.341912
3717,1820,Cash verified successfully.,929,2026-06-18 13:25:23.341912
3718,1820,Variance investigated.,929,2026-06-18 13:25:23.341912
3719,1821,Additional float added.,980,2026-06-18 13:25:23.341912
3720,1821,Variance investigated.,980,2026-06-18 13:25:23.341912
3721,1822,Variance investigated.,990,2026-06-18 13:25:23.341912
3722,1823,Customer refund processed.,1027,2026-06-18 13:25:23.341912
3723,1823,Manager approved closing balance.,1027,2026-06-18 13:25:23.341912
3724,1824,Minor cash variance observed.,1052,2026-06-18 13:25:23.341912
3725,1824,Variance investigated.,1052,2026-06-18 13:25:23.341912
3726,1825,Closing completed without issues.,1103,2026-06-18 13:25:23.341912
3727,1825,Cash verified successfully.,1103,2026-06-18 13:25:23.341912
3728,1826,PDQ totals reconciled.,1129,2026-06-18 13:25:23.341912
3729,1827,Daily reconciliation completed.,1166,2026-06-18 13:25:23.341912
3730,1827,Minor cash variance observed.,1166,2026-06-18 13:25:23.341912
3731,1828,Closing completed without issues.,1186,2026-06-18 13:25:23.341912
3732,1828,Daily reconciliation completed.,1186,2026-06-18 13:25:23.341912
3733,1829,Manager approved closing balance.,1251,2026-06-18 13:25:23.341912
3734,1829,Variance investigated.,1251,2026-06-18 13:25:23.341912
3735,1830,PDQ totals reconciled.,1269,2026-06-18 13:25:23.341912
3736,1830,Cash deposited to bank.,1269,2026-06-18 13:25:23.341912
3737,1831,Daily reconciliation completed.,1308,2026-06-18 13:25:23.341912
3738,1831,Closing completed without issues.,1308,2026-06-18 13:25:23.341912
3739,1832,Manager approved closing balance.,1338,2026-06-18 13:25:23.341912
3740,1832,Additional float added.,1338,2026-06-18 13:25:23.341912
3741,1833,PDQ totals reconciled.,1359,2026-06-18 13:25:23.341912
3742,1833,Customer refund processed.,1359,2026-06-18 13:25:23.341912
3743,1834,Closing completed without issues.,1401,2026-06-18 13:25:23.341912
3744,1834,Closing completed without issues.,1401,2026-06-18 13:25:23.341912
3745,1834,Customer refund processed.,1401,2026-06-18 13:25:23.341912
3746,1835,Additional float added.,1447,2026-06-18 13:25:23.341912
3747,1835,Manager approved closing balance.,1447,2026-06-18 13:25:23.341912
3748,1836,Manager approved closing balance.,1464,2026-06-18 13:25:23.341912
3749,1836,Daily reconciliation completed.,1464,2026-06-18 13:25:23.341912
3750,1836,PDQ totals reconciled.,1464,2026-06-18 13:25:23.341912
3751,1837,Cash deposited to bank.,1511,2026-06-18 13:25:23.341912
3752,1838,Variance investigated.,1522,2026-06-18 13:25:23.341912
3753,1839,Customer refund processed.,1549,2026-06-18 13:25:23.341912
3754,1839,PDQ totals reconciled.,1549,2026-06-18 13:25:23.341912
3755,1840,Manager approved closing balance.,1586,2026-06-18 13:25:23.341912
3756,1841,Cash verified successfully.,1641,2026-06-18 13:25:23.341912
3757,1841,Manager approved closing balance.,1641,2026-06-18 13:25:23.341912
3758,1842,Additional float added.,1655,2026-06-18 13:25:23.341912
3759,1842,Manager approved closing balance.,1655,2026-06-18 13:25:23.341912
3760,1843,Variance investigated.,1708,2026-06-18 13:25:23.341912
3761,1843,Variance investigated.,1708,2026-06-18 13:25:23.341912
3762,1843,Closing completed without issues.,1708,2026-06-18 13:25:23.341912
3763,1844,Cash deposited to bank.,1758,2026-06-18 13:25:23.341912
3764,1844,Cash deposited to bank.,1758,2026-06-18 13:25:23.341912
3765,1845,Daily reconciliation completed.,1784,2026-06-18 13:25:23.341912
3766,1845,Cash verified successfully.,1784,2026-06-18 13:25:23.341912
3767,1845,Customer refund processed.,1784,2026-06-18 13:25:23.341912
3768,1846,Manager approved closing balance.,1819,2026-06-18 13:25:23.341912
3769,1847,PDQ totals reconciled.,1862,2026-06-18 13:25:23.341912
3770,1848,Additional float added.,1891,2026-06-18 13:25:23.341912
3771,1848,Minor cash variance observed.,1891,2026-06-18 13:25:23.341912
3772,1849,Closing completed without issues.,1925,2026-06-18 13:25:23.341912
3773,1849,Cash deposited to bank.,1925,2026-06-18 13:25:23.341912
3774,1850,Closing completed without issues.,1962,2026-06-18 13:25:23.341912
3775,1850,Variance investigated.,1962,2026-06-18 13:25:23.341912
3776,1851,Cash deposited to bank.,1998,2026-06-18 13:25:23.341912
3777,1851,Closing completed without issues.,1998,2026-06-18 13:25:23.341912
3778,1851,Cash verified successfully.,1998,2026-06-18 13:25:23.341912
3779,1852,Minor cash variance observed.,2014,2026-06-18 13:25:23.341912
3780,1852,Closing completed without issues.,2014,2026-06-18 13:25:23.341912
3781,1853,Daily reconciliation completed.,2058,2026-06-18 13:25:23.341912
3782,1853,PDQ totals reconciled.,2058,2026-06-18 13:25:23.341912
3783,1853,Daily reconciliation completed.,2058,2026-06-18 13:25:23.341912
3784,1854,Variance investigated.,2089,2026-06-18 13:25:23.341912
3785,1854,Manager approved closing balance.,2089,2026-06-18 13:25:23.341912
3786,1854,Cash deposited to bank.,2089,2026-06-18 13:25:23.341912
3787,1855,Closing completed without issues.,2153,2026-06-18 13:25:23.341912
3788,1855,Variance investigated.,2153,2026-06-18 13:25:23.341912
3789,1856,Additional float added.,2156,2026-06-18 13:25:23.341912
3790,1856,Minor cash variance observed.,2156,2026-06-18 13:25:23.341912
3791,1857,Daily reconciliation completed.,26,2026-06-18 13:25:23.341912
3792,1857,Cash deposited to bank.,26,2026-06-18 13:25:23.341912
3793,1858,Manager approved closing balance.,67,2026-06-18 13:25:23.341912
3794,1858,Manager approved closing balance.,67,2026-06-18 13:25:23.341912
3795,1859,Closing completed without issues.,73,2026-06-18 13:25:23.341912
3796,1859,Customer refund processed.,73,2026-06-18 13:25:23.341912
3797,1859,Daily reconciliation completed.,73,2026-06-18 13:25:23.341912
3798,1860,Customer refund processed.,119,2026-06-18 13:25:23.341912
3799,1860,Minor cash variance observed.,119,2026-06-18 13:25:23.341912
3800,1860,Minor cash variance observed.,119,2026-06-18 13:25:23.341912
3801,1861,Closing completed without issues.,170,2026-06-18 13:25:23.341912
3802,1862,Closing completed without issues.,197,2026-06-18 13:25:23.341912
3803,1863,Cash deposited to bank.,210,2026-06-18 13:25:23.341912
3804,1863,Cash deposited to bank.,210,2026-06-18 13:25:23.341912
3805,1864,Customer refund processed.,258,2026-06-18 13:25:23.341912
3806,1864,Cash deposited to bank.,258,2026-06-18 13:25:23.341912
3807,1864,Additional float added.,258,2026-06-18 13:25:23.341912
3808,1865,Daily reconciliation completed.,300,2026-06-18 13:25:23.341912
3809,1865,Variance investigated.,300,2026-06-18 13:25:23.341912
3810,1866,Customer refund processed.,330,2026-06-18 13:25:23.341912
3811,1866,Manager approved closing balance.,330,2026-06-18 13:25:23.341912
3812,1867,Cash verified successfully.,381,2026-06-18 13:25:23.341912
3813,1868,PDQ totals reconciled.,416,2026-06-18 13:25:23.341912
3814,1869,Cash deposited to bank.,444,2026-06-18 13:25:23.341912
3815,1869,Minor cash variance observed.,444,2026-06-18 13:25:23.341912
3816,1869,PDQ totals reconciled.,444,2026-06-18 13:25:23.341912
3817,1870,Customer refund processed.,461,2026-06-18 13:25:23.341912
3818,1871,Minor cash variance observed.,504,2026-06-18 13:25:23.341912
3819,1872,Additional float added.,529,2026-06-18 13:25:23.341912
3820,1873,Cash verified successfully.,581,2026-06-18 13:25:23.341912
3821,1873,Cash verified successfully.,581,2026-06-18 13:25:23.341912
3822,1873,Customer refund processed.,581,2026-06-18 13:25:23.341912
3823,1874,Minor cash variance observed.,599,2026-06-18 13:25:23.341912
3824,1874,Minor cash variance observed.,599,2026-06-18 13:25:23.341912
3825,1874,Cash deposited to bank.,599,2026-06-18 13:25:23.341912
3826,1875,Manager approved closing balance.,630,2026-06-18 13:25:23.341912
3827,1875,Minor cash variance observed.,630,2026-06-18 13:25:23.341912
3828,1875,Customer refund processed.,630,2026-06-18 13:25:23.341912
3829,1876,PDQ totals reconciled.,673,2026-06-18 13:25:23.341912
3830,1876,PDQ totals reconciled.,673,2026-06-18 13:25:23.341912
3831,1877,Cash deposited to bank.,704,2026-06-18 13:25:23.341912
3832,1877,Additional float added.,704,2026-06-18 13:25:23.341912
3833,1877,Manager approved closing balance.,704,2026-06-18 13:25:23.341912
3834,1878,Variance investigated.,727,2026-06-18 13:25:23.341912
3835,1879,Cash verified successfully.,776,2026-06-18 13:25:23.341912
3836,1880,Closing completed without issues.,789,2026-06-18 13:25:23.341912
3837,1881,Additional float added.,833,2026-06-18 13:25:23.341912
3838,1881,Additional float added.,833,2026-06-18 13:25:23.341912
3839,1882,Cash deposited to bank.,877,2026-06-18 13:25:23.341912
3840,1882,Variance investigated.,877,2026-06-18 13:25:23.341912
3841,1882,Additional float added.,877,2026-06-18 13:25:23.341912
3842,1883,Variance investigated.,894,2026-06-18 13:25:23.341912
3843,1884,Daily reconciliation completed.,943,2026-06-18 13:25:23.341912
3844,1885,Additional float added.,975,2026-06-18 13:25:23.341912
3845,1885,Daily reconciliation completed.,975,2026-06-18 13:25:23.341912
3846,1885,Customer refund processed.,975,2026-06-18 13:25:23.341912
3847,1886,Variance investigated.,1002,2026-06-18 13:25:23.341912
3848,1886,Cash deposited to bank.,1002,2026-06-18 13:25:23.341912
3849,1886,Closing completed without issues.,1002,2026-06-18 13:25:23.341912
3850,1887,Variance investigated.,1018,2026-06-18 13:25:23.341912
3851,1887,PDQ totals reconciled.,1018,2026-06-18 13:25:23.341912
3852,1888,Additional float added.,1065,2026-06-18 13:25:23.341912
3853,1889,Closing completed without issues.,1099,2026-06-18 13:25:23.341912
3854,1889,Customer refund processed.,1099,2026-06-18 13:25:23.341912
3855,1890,Manager approved closing balance.,1125,2026-06-18 13:25:23.341912
3856,1890,Cash deposited to bank.,1125,2026-06-18 13:25:23.341912
3857,1891,Cash verified successfully.,1157,2026-06-18 13:25:23.341912
3858,1892,Manager approved closing balance.,1197,2026-06-18 13:25:23.341912
3859,1892,Closing completed without issues.,1197,2026-06-18 13:25:23.341912
3860,1892,Cash deposited to bank.,1197,2026-06-18 13:25:23.341912
3861,1893,Variance investigated.,1243,2026-06-18 13:25:23.341912
3862,1893,Cash verified successfully.,1243,2026-06-18 13:25:23.341912
3863,1894,Additional float added.,1259,2026-06-18 13:25:23.341912
3864,1894,Additional float added.,1259,2026-06-18 13:25:23.341912
3865,1894,Cash deposited to bank.,1259,2026-06-18 13:25:23.341912
3866,1895,Customer refund processed.,1294,2026-06-18 13:25:23.341912
3867,1896,Daily reconciliation completed.,1348,2026-06-18 13:25:23.341912
3868,1896,PDQ totals reconciled.,1348,2026-06-18 13:25:23.341912
3869,1897,Variance investigated.,1361,2026-06-18 13:25:23.341912
3870,1898,PDQ totals reconciled.,1398,2026-06-18 13:25:23.341912
3871,1898,Customer refund processed.,1398,2026-06-18 13:25:23.341912
3872,1899,Customer refund processed.,1449,2026-06-18 13:25:23.341912
3873,1899,Customer refund processed.,1449,2026-06-18 13:25:23.341912
3874,1899,PDQ totals reconciled.,1449,2026-06-18 13:25:23.341912
3875,1900,Customer refund processed.,1475,2026-06-18 13:25:23.341912
3876,1901,PDQ totals reconciled.,1513,2026-06-18 13:25:23.341912
3877,1901,Cash deposited to bank.,1513,2026-06-18 13:25:23.341912
3878,1902,Customer refund processed.,1539,2026-06-18 13:25:23.341912
3879,1903,PDQ totals reconciled.,1554,2026-06-18 13:25:23.343915
3880,1903,Variance investigated.,1554,2026-06-18 13:25:23.343915
3881,1903,Daily reconciliation completed.,1554,2026-06-18 13:25:23.343915
3882,1904,Cash deposited to bank.,1597,2026-06-18 13:25:23.343915
3883,1904,Cash deposited to bank.,1597,2026-06-18 13:25:23.343915
3884,1904,Variance investigated.,1597,2026-06-18 13:25:23.343915
